,initial_age,weight,family_kind,race,marital_status,accumulated_capital,annual_contribution,income,new_accumulated_capital
44996,36,1292,1,3,1,-8744.603314590046,0.27,11823.81,68241.46184986513
44997,50,1333,1,3,1,-80217.04325685414,0.1,99474.05,-80217.04325685414
44998,51,1333,3,3,5,15743.203960473653,0.01,35921.49,16148.005998780689
44999,58,1333,2,3,4,21472.290595659302,0.2,113692.35,21472.290595659302
45000,44,1300,1,3,1,11842.177664256036,0.34,133404.3,11842.177664256036
45001,54,1449,1,3,1,449696.7017784644,0.17,42752.31,458463.81992107583
45002,46,1343,2,1,3,-37855.04128283643,0.33,14195.8,10742.409148997089
45003,46,1343,3,3,2,-162213.18329192203,0.01,211816.01,-162213.18329192203
45004,39,1349,1,3,1,-7475.285677878625,0.09,97931.47,-7475.285677878625
45005,44,1202,1,3,1,78335.897751707,0.12,59780.21,78335.897751707
45006,39,1395,3,3,5,-293776.43809770513,0.07,129610.23,-293776.43809770513
45007,43,1395,2,3,5,-135550.12872754963,0.28,49697.85,-135550.12872754963
45008,44,1466,1,1,1,-36286.32201357022,0.01,46642.06,-34715.48241469184
45009,61,1355,3,3,5,-176150.95284533367,0.26,31484.4,-176150.95284533367
45010,56,1469,1,1,1,28113.414009592016,0.13,139220.07,28113.414009592016
45011,35,1329,3,3,4,88121.97325192459,0.31,80370.37,88121.97325192459
45012,60,1389,3,1,3,-356430.01749071426,0.1,25300.12,-356430.01749071426
45013,40,1376,1,1,1,24752.330643797424,0.14,22070.59,80320.41405702627
45014,37,1329,3,3,3,641.9887600966609,0.33,105616.39,641.9887600966609
45015,36,1284,3,3,5,-316856.1070856648,0.19,19206.1,-231358.3787851053
45016,38,1284,3,3,5,-115370.81159894155,0.14,164155.73,-115370.81159894155
45017,53,1416,1,3,1,-116179.66172328388,0.07,58849.25,-116179.66172328388
45018,37,1284,1,3,1,4482.577263026977,0.21,51775.18,8023.717141049664
45019,48,3047,1,1,1,-5330.745237289973,0.27,73226.93,-5330.745237289973
45020,57,2055,3,4,3,69738.63019599313,0.11,28860.55,71096.35010417836
45021,56,1843,3,1,2,-45852.8052486889,0.11,139389.42,-45852.8052486889
45022,36,1537,1,1,1,10211.784901588791,0.17,14697.8,70806.99033140807
45023,44,1912,1,4,1,-204134.34035861888,0.3,23593.47,-134355.94797572552
45024,55,2046,3,4,5,10948.293767374078,0.03,72521.44,10948.293767374078
45025,41,1704,1,1,1,-34578.28421561183,0.34,75900.63,-34578.28421561183
45026,45,2025,2,2,3,535334.7766342405,0.34,66788.55,535334.7766342405
45027,59,2025,2,1,5,28314.274177338404,0.26,11027.48,28314.274177338404
45028,60,1582,3,1,5,-51272.40004409941,0.28,106872.67,-51272.40004409941
45029,61,1582,2,2,5,429902.5058732039,0.27,36038.36,429902.5058732039
45030,44,1537,1,1,1,82995.01958045864,0.05,13808.21,91768.76209640586
45031,41,1662,1,4,1,48252.08481436216,0.13,9369.41,68445.13276517791
45032,41,1585,1,4,1,-52153.20461751984,0.14,109085.78,-52153.20461751984
45033,49,1880,3,4,5,21403.52226767316,0.28,62156.1,21403.52226767316
45034,36,1500,1,1,1,228083.37675465617,0.33,112500.7,228083.37675465617
45035,56,1787,1,4,1,44119.68962405586,0.15,14574.46,47139.90641812609
45036,56,1782,2,2,3,90032.29947288333,0.1,25837.7,92939.19762425189
45037,63,1377,2,4,5,16741.76760554388,0.23,34999.17,16741.76760554388
45038,54,1852,1,1,1,139529.6453354043,0.27,110077.67,139529.6453354043
45039,43,1533,1,1,1,394692.2003487426,0.34,12841.46,455011.5552492018
45040,42,1979,1,4,1,238625.8430084587,0.28,24086.53,317911.35756036895
45041,40,1676,1,4,1,376738.0069502892,0.16,139378.89,376738.0069502892
45042,41,1586,3,1,1,-29743.584754441355,0.29,100099.46,-29743.584754441355
45043,49,1691,3,1,2,-223045.13841256945,0.18,31488.3,-203751.85560684928
45044,48,1643,1,1,1,37206.6917182593,0.02,45216.18,39668.27770210147
45045,57,1692,3,2,5,59794.64837073928,0.2,53260.63,59794.64837073928
45046,61,1660,2,2,5,-10356.491513860785,0.33,30811.25,-10356.491513860785
45047,46,1626,2,2,5,146506.7509827171,0.09,75262.34,146506.7509827171
45048,61,1835,3,1,3,-134657.01819535915,0.25,143898.0,-134657.01819535915
45049,42,1586,3,1,3,-228691.8378655612,0.14,47170.06,-228691.8378655612
45050,61,1835,3,1,5,169498.5626574366,0.26,55068.77,169498.5626574366
45051,47,1848,1,1,1,71676.77679501192,0.16,130613.19,71676.77679501192
45052,49,1766,1,4,1,16604.240854780244,0.07,159761.12,16604.240854780244
45053,52,1707,3,4,3,-179336.96512126888,0.28,75384.04,-179336.96512126888
45054,51,1634,1,4,1,70449.9871249754,0.21,49670.66,74949.3371667889
45055,57,1598,3,1,3,-150736.23651924732,0.19,10727.35,-149358.64789930405
45056,46,1778,2,1,3,59419.44125149499,0.06,74143.18,59419.44125149499
45057,38,1797,1,4,1,317719.39651221014,0.15,21146.39,384275.93974211765
45058,36,1797,3,4,5,130663.12159309728,0.03,21316.83,146172.01759789194
45059,62,1667,1,1,1,-181918.5711814615,0.15,48550.2,-181918.5711814615
45060,42,1653,1,4,1,134716.8477431744,0.25,61085.71,134716.8477431744
45061,57,1727,3,1,3,91237.40806980705,0.24,56193.57,91237.40806980705
45062,36,1547,1,2,1,35320.03894359421,0.02,15305.47,42743.62373659594
45063,43,1527,1,4,1,136835.18000325517,0.06,85988.75,136835.18000325517
45064,48,1815,1,1,1,67002.39434682876,0.31,15860.27,107648.0778214366
45065,41,1666,1,1,1,-161176.943374962,0.02,43729.94,-155431.6886291115
45066,49,1789,1,4,1,-225082.3681871893,0.19,68833.13,-225082.3681871893
45067,55,1748,1,4,1,-172002.3652280525,0.32,19229.88,-158967.99145404508
45068,39,1400,3,1,3,-37424.64933684809,0.03,39387.85,-37417.905501120105
45069,42,1631,1,3,1,127309.3793307836,0.01,28655.14,131674.25264124115
45070,46,1373,1,3,1,-60865.94179135556,0.28,38459.18,-22842.037718024345
45071,54,1322,3,3,3,-74051.60886097363,0.3,128767.02,-74051.60886097363
45072,55,1584,1,1,1,116642.84693028768,0.22,96925.06,116642.84693028768
45073,57,1292,2,3,5,568712.6591926283,0.08,121502.59,568712.6591926283
45074,41,1314,2,1,5,104516.0148700573,0.16,46516.93,104516.0148700573
45075,50,1755,1,4,1,40678.469314206086,0.19,125478.78,40678.469314206086
45076,36,2023,1,1,1,323983.594225201,0.05,52451.65,324189.9189449973
45077,35,1676,1,1,1,182417.7997857776,0.17,71196.58,182417.7997857776
45078,53,1767,1,4,1,330872.9137105465,0.15,89317.08,330872.9137105465
45079,53,1575,3,4,5,-82797.15773637877,0.29,96883.1,-82797.15773637877
45080,42,1179,3,3,5,31183.7491314468,0.31,198648.1,31183.7491314468
45081,43,1608,1,2,1,105467.43854530096,0.27,61878.99,105467.43854530096
45082,55,1660,1,2,1,235911.03955998912,0.21,49782.91,237763.4642238228
45083,36,1463,1,3,1,-42394.50177526109,0.22,133343.3,-42394.50177526109
45084,44,1188,3,3,5,-288317.0720885687,0.02,55347.63,-288317.0720885687
45085,41,1463,1,3,1,38890.14374039164,0.22,13686.73,88809.46378917157
45086,54,1592,1,4,1,22228.009482119407,0.16,67308.5,22228.009482119407
45087,52,1596,1,1,1,45795.70958143499,0.33,70412.71,45795.70958143499
45088,55,1308,3,3,3,-1804.6988467446336,0.14,113346.18,-1804.6988467446336
45089,56,1308,2,1,3,114997.55726249528,0.18,170778.9,114997.55726249528
45090,51,1427,3,3,3,-4456.933386184274,0.04,41624.0,-4456.933386184274
45091,53,1251,2,1,3,-79874.85493278192,0.01,54954.19,-79874.85493278192
45092,54,1251,3,3,2,63292.05876333565,0.02,82163.83,63292.05876333565
45093,52,1373,1,1,1,34768.72607060015,0.2,94967.77,34768.72607060015
45094,61,1576,1,4,1,100153.81049732308,0.13,110928.94,100153.81049732308
45095,52,1389,3,3,4,47070.81671375808,0.06,209551.86,47070.81671375808
45096,63,1281,3,3,5,-199754.7423944473,0.07,91265.63,-199754.7423944473
45097,60,1260,1,3,1,-139563.44884845478,0.17,39897.23,-139563.44884845478
45098,46,1276,2,3,5,77822.77246382913,0.11,95322.77,77822.77246382913
45099,53,2185,2,3,5,23522.15470548024,0.26,111571.99,23522.15470548024
45100,41,1174,2,3,5,20328.293296374333,0.17,60766.74,20328.293296374333
45101,36,1616,2,1,5,218804.0276010025,0.34,77628.03,218804.0276010025
45102,37,1419,1,1,1,29900.76829511908,0.16,10602.45,68208.55705016671
45103,55,1671,1,1,1,20344.875430175853,0.34,53039.0,20344.875430175853
45104,54,1308,1,3,1,16369.32757156161,0.25,85979.73,16369.32757156161
45105,52,1332,2,3,3,451742.9085413521,0.14,52695.47,451742.9085413521
45106,35,4541,2,3,5,-6279.330901366627,0.25,75064.56,-6279.330901366627
45107,49,3137,3,1,3,-27918.0006145365,0.25,85504.96,-27918.0006145365
45108,56,2342,1,3,1,2499.0020546455444,0.13,52064.11,2692.6162075768507
45109,38,2740,3,1,3,-354708.37655126833,0.0,26655.2,-354708.37655126833
45110,60,1636,1,1,1,27420.260067010266,0.23,82988.44,27420.260067010266
45111,60,3141,1,1,1,-84947.20300253027,0.29,79881.06,-84947.20300253027
45112,56,3068,1,1,1,108023.20495570506,0.29,39921.41,113701.655043617
45113,56,1562,1,3,1,37654.04298634866,0.17,56715.24,37654.04298634866
45114,51,1748,1,4,1,-40670.93752844413,0.19,139014.52,-40670.93752844413
45115,52,1748,3,4,3,-179947.76948751925,0.29,68357.43,-179947.76948751925
45116,51,3247,3,1,2,-136813.88708899156,0.28,39047.62,-136088.19671573743
45117,57,1684,1,1,1,80184.49267859006,0.12,104909.96,80184.49267859006
45118,36,3042,1,1,1,280887.87995953945,0.01,15790.31,284717.2528959074
45119,58,3266,3,1,5,45742.60013000695,0.15,44010.76,45742.60013000695
45120,35,3856,1,4,1,14324.337758370742,0.33,70145.22,14324.337758370742
45121,51,3291,1,1,1,-231562.13832957612,0.25,64189.44,-231562.13832957612
45122,47,3473,2,1,5,465143.30625194137,0.05,116862.17,465143.30625194137
45123,60,3627,1,1,1,-104816.12302450104,0.34,20747.14,-104816.12302450104
45124,61,3627,3,1,2,-99127.4393329154,0.04,45182.84,-99127.4393329154
45125,45,1672,1,1,1,374160.5929733819,0.27,53161.33,374160.5929733819
45126,53,2176,1,4,1,638536.8349491167,0.09,27453.63,647654.6691995875
45127,60,2037,1,4,1,84265.39701824395,0.15,23088.83,84265.39701824395
45128,63,2037,3,4,3,97298.10314379646,0.29,90882.25,97298.10314379646
45129,37,1956,2,4,5,-15445.287680641995,0.11,40350.34,-15445.287680641995
45130,58,3122,3,2,2,43761.66124184804,0.13,45949.52,43761.66124184804
45131,56,3387,3,1,1,42520.73210371656,0.16,48978.58,42520.73210371656
45132,51,1933,3,2,5,1501.7554446508475,0.32,80171.99,1501.7554446508475
45133,35,1530,3,2,5,-9292.706241415222,0.14,41863.18,-9292.706241415222
45134,49,3106,3,4,1,-18883.47840366951,0.0,52925.59,-18883.47840366951
45135,50,1644,1,4,1,-181713.60218534924,0.33,25359.31,-141713.60218534924
45136,60,1351,3,3,2,-95654.58428393803,0.19,13168.3,-95654.58428393803
45137,60,1335,1,3,1,52736.97287112846,0.24,72035.65,52736.97287112846
45138,51,1845,1,4,1,-170644.26095365922,0.18,32520.06,-142244.93921244936
45139,54,1682,2,1,5,157084.13148920753,0.17,106854.8,157084.13148920753
45140,44,1636,1,4,1,-72097.88598792934,0.27,37473.46,-24627.570628671827
45141,51,3065,2,1,5,157923.30453015267,0.24,61360.28,157923.30453015267
45142,41,1636,3,4,5,111048.02561072304,0.33,111448.83,111048.02561072304
45143,43,1920,1,2,1,-194840.6508780261,0.23,53544.71,-194840.6508780261
45144,38,1853,2,2,5,401966.029270043,0.2,75172.41,401966.029270043
45145,43,1875,2,2,5,-51861.46116511121,0.2,11590.33,-19540.5580632967
45146,38,1848,3,4,5,153289.6189592431,0.31,56973.7,153289.6189592431
45147,42,3182,1,1,1,53884.83405492198,0.07,97845.69,53884.83405492198
45148,41,1741,3,2,5,-96763.76099533636,0.31,70140.62,-96763.76099533636
45149,44,1721,1,4,1,246.1957565454642,0.0,121943.23,246.1957565454642
45150,49,1418,1,3,1,50760.45466197009,0.26,81636.54,50760.45466197009
45151,45,1828,1,1,1,91549.15366604856,0.25,5120.72,106303.25569560289
45152,47,1828,1,1,1,36110.69257138703,0.34,67820.34,36110.69257138703
45153,41,1609,1,4,1,-25939.765181451552,0.0,24901.76,-25939.765181451552
45154,43,1831,1,4,1,16724.94707413502,0.0,50305.47,16724.94707413502
45155,56,3427,1,1,1,-36180.85421374057,0.06,44312.39,-34821.84440537402
45156,40,1779,1,4,1,335582.8006440992,0.32,40268.11,385282.8732348701
45157,57,1805,3,4,5,70170.29141429135,0.05,161980.08,70170.29141429135
45158,56,1805,3,4,5,104566.0183157679,0.32,56322.96,104566.0183157679
45159,44,1530,2,4,5,29717.30829606349,0.12,54080.56,29717.30829606349
45160,63,1377,3,3,2,-65130.4365901992,0.3,68362.52,-65130.4365901992
45161,41,1251,1,3,1,24956.742018021145,0.08,11249.57,39876.85767991749
45162,39,2893,1,1,1,129688.33792363109,0.34,17915.64,222166.49239872076
45163,40,2822,1,4,1,134436.9925432731,0.25,48436.8,151010.4425031707
45164,60,1834,1,4,1,126903.89281195209,0.02,88279.23,126903.89281195209
45165,49,1748,1,4,1,278356.6717034245,0.1,78165.89,278356.6717034245
45166,50,1995,1,4,1,104186.56100601466,0.28,39458.73,127734.27860123252
45167,36,1277,2,3,5,14644.308039690364,0.15,33485.36,50674.96137073172
45168,46,2223,2,3,5,-37946.30805986911,0.35,127917.41,-37946.30805986911
45169,35,1240,1,3,1,65209.40870152785,0.22,62424.8,65209.40870152785
45170,47,3137,3,1,5,-47586.14721707625,0.07,58921.45,-47586.14721707625
45171,46,3137,3,1,3,-129447.29483408334,0.18,108663.61,-129447.29483408334
45172,43,1770,1,4,1,78841.02300215942,0.08,63784.76,78841.02300215942
45173,40,1583,1,1,1,-63573.86101017989,0.01,79171.07,-63573.86101017989
45174,57,1772,2,4,2,-165074.41493010556,0.29,122681.24,-165074.41493010556
45175,40,3005,3,4,4,28138.701122075327,0.29,138994.72,28138.701122075327
45176,59,3068,3,1,3,116708.60516987942,0.08,22565.12,116708.60516987942
45177,49,1276,1,3,1,75157.34555834786,0.29,70604.11,75157.34555834786
45178,45,2288,2,3,5,59161.43521212409,0.26,74592.7,59161.43521212409
45179,38,2820,1,1,1,382124.302947708,0.26,20399.08,475629.3920046741
45180,35,2977,2,1,4,-11450.58895173794,0.04,96483.09,-11450.58895173794
45181,58,3035,2,1,5,68276.07847761449,0.12,140458.09,68276.07847761449
45182,37,1793,3,4,3,76517.49591093771,0.23,44336.83,76517.49591093771
45183,48,3856,1,4,1,22511.341788547765,0.04,90632.5,22511.341788547765
45184,59,1979,1,4,1,133303.83760140088,0.23,114090.24,133303.83760140088
45185,39,3363,1,4,1,72605.70566977475,0.16,12358.35,111066.98418481216
45186,56,1525,1,3,1,-5022.893486774255,0.28,30158.47,4977.106513225745
45187,62,3627,1,1,1,-5839.881075292693,0.34,26964.81,-5839.881075292693
45188,55,1832,1,1,1,-199238.10440385333,0.15,154155.18,-199238.10440385333
45189,39,1846,1,4,1,361416.8479574829,0.04,28481.1,383576.34982291464
45190,53,1396,1,3,1,-234697.2253333819,0.12,73518.1,-234697.2253333819
45191,50,3435,1,1,1,-19929.2913716957,0.14,14119.13,-7442.15599259575
45192,56,3337,1,1,1,105363.17656178592,0.17,154802.15,105363.17656178592
45193,46,1766,1,1,1,294718.00062763697,0.23,45047.59,314929.84656129323
45194,56,3542,2,1,5,52251.55839635528,0.06,71194.45,52251.55839635528
45195,60,3289,2,1,5,300528.71479139046,0.16,45192.31,300528.71479139046
45196,45,1962,1,2,1,-27483.81561569121,0.01,15030.98,-25751.491938363095
45197,47,1833,3,2,5,-43714.65726680306,0.19,7061.76,-31227.780227054238
45198,53,1329,1,3,1,137630.61983484795,0.17,49083.92,141505.39028002153
45199,57,1644,1,4,1,62507.08359039574,0.16,23499.34,65048.34383572952
45200,57,1351,3,3,4,-199553.8911692501,0.33,42000.85,-199553.8911692501
45201,51,1644,1,1,1,404669.019063952,0.11,13117.34,412465.8966772149
45202,36,1904,1,4,1,796358.7024361502,0.2,111748.48,796358.7024361502
45203,35,1421,1,3,1,60918.99296330956,0.29,67577.62,60918.99296330956
45204,43,1267,3,3,4,-87778.27638044955,0.31,123238.11,-87778.27638044955
45205,49,1886,1,1,1,101301.33486604004,0.16,88375.89,101301.33486604004
45206,61,1899,1,4,1,181280.70728360253,0.23,163303.12,181280.70728360253
45207,60,1899,1,4,1,58980.16925935919,0.14,63364.99,58980.16925935919
45208,44,1697,1,1,1,-70011.1851246628,0.07,39507.59,-49399.30113913881
45209,45,3188,3,1,5,65813.3329773536,0.24,11120.43,96572.499750623
45210,56,3300,1,1,1,707240.1775097477,0.32,55670.17,707240.1775097477
45211,40,1251,1,3,1,-172808.73947181748,0.29,183210.45,-172808.73947181748
45212,43,2840,2,3,5,-8618.06017251547,0.34,142085.16,-8618.06017251547
45213,43,1251,3,3,5,-44902.64129759876,0.29,75685.46,-44902.64129759876
45214,38,1779,1,4,1,90193.47378097213,0.04,7493.6,96482.93957754715
45215,62,3093,3,1,3,-128396.2019639616,0.01,32328.68,-128396.2019639616
45216,56,3330,1,1,1,-303697.052735587,0.35,81354.1,-303697.052735587
45217,44,1634,1,1,1,10492.816567811553,0.27,32291.56,74307.54402138498
45218,55,3271,1,1,1,189031.33148215307,0.08,58409.29,189031.33148215307
45219,48,1745,1,1,1,371955.25762993103,0.01,66546.79,371955.25762993103
45220,49,3529,3,1,5,47084.2421027797,0.26,37153.43,53138.29911375152
45221,48,1790,1,4,1,-32170.89799960702,0.26,24823.79,16464.07680887395
45222,48,1460,3,3,4,122965.37057144982,0.2,5045.58,131307.62157392176
45223,37,2869,2,4,1,-13719.69112634001,0.08,79750.5,-13719.69112634001
45224,36,2892,2,1,5,191.2427881170771,0.06,110644.69,191.2427881170771
45225,59,3427,3,1,3,-57503.4798283548,0.24,77492.82,-57503.4798283548
45226,41,1682,1,1,1,27922.82614330628,0.03,50581.27,30124.599437262317
45227,35,3118,2,3,5,158276.1511595151,0.1,71307.4,158276.1511595151
45228,44,1882,1,1,1,37422.40876611653,0.25,65359.54,37422.40876611653
45229,62,1602,1,3,1,23770.09134027971,0.2,47939.17,23770.09134027971
45230,62,1411,2,3,5,-35901.336121773886,0.03,23779.99,-35901.336121773886
45231,61,1587,1,3,1,-48438.58129315443,0.03,10754.91,-48438.58129315443
45232,54,1465,1,1,1,-45101.5729644101,0.08,61000.18,-45101.5729644101
45233,42,1451,1,3,1,-69406.95935691144,0.01,28841.31,-65013.72783692471
45234,53,1433,3,3,3,8992.979302520782,0.17,55646.53,8992.979302520782
45235,47,1433,2,1,3,-301154.2072834669,0.02,32535.22,-298659.27543011686
45236,52,1642,3,2,5,-10071.220831706756,0.27,33892.92,-158.56072740762284
45237,53,5553,2,3,4,-40373.23825414626,0.2,12504.51,-31144.42025866681
45238,49,1531,3,2,5,-137567.42125767513,0.22,26385.9,-105304.18551336997
45239,36,1295,3,1,5,132268.35646381407,0.08,42823.89,132268.35646381407
45240,37,1295,3,1,5,-10075.058634747847,0.03,71522.02,-10075.058634747847
45241,58,1412,3,3,5,-90960.59628918293,0.17,73675.96,-90960.59628918293
45242,47,1443,1,3,1,319471.7494654089,0.28,34078.23,365184.0794682806
45243,54,1516,1,3,1,-329596.9769151416,0.21,10554.17,-323197.7022157149
45244,46,1593,1,1,1,-78114.91477810653,0.09,89885.08,-78114.91477810653
45245,40,1271,1,3,1,43923.66399700939,0.05,246272.21,43923.66399700939
45246,48,1380,1,3,1,3130.364690769464,0.3,27545.95,53130.364690769464
45247,54,1347,1,3,1,-75357.39629324956,0.17,36003.93,-62202.99785490909
45248,44,1301,3,3,3,-128894.00955028986,0.29,110757.03,-128894.00955028986
45249,55,1546,1,3,1,41800.49872135891,0.3,53683.05,41800.49872135891
45250,51,1453,1,3,1,1323.683680386937,0.32,270759.63,1323.683680386937
45251,46,1418,1,3,1,161464.49800368675,0.15,94123.76,161464.49800368675
45252,52,2783,1,3,1,-176159.5462444123,0.35,36202.52,-154097.1040954526
45253,46,1418,1,3,1,-132786.0618227426,0.2,70435.44,-132786.0618227426
45254,63,1617,1,3,1,23800.47350910307,0.26,21367.94,23800.47350910307
45255,47,1389,1,3,1,90078.70932835343,0.15,73464.58,90078.70932835343
45256,46,1395,1,3,1,-146524.92733443296,0.06,42619.43,-134665.7157170152
45257,47,2198,2,3,1,151803.27567329348,0.07,56784.91,151803.27567329348
45258,56,2639,1,4,1,339713.86891630274,0.24,34518.15,347826.97777782317
45259,48,2972,1,3,1,105919.77828037734,0.26,66298.04,105919.77828037734
45260,63,2919,1,4,1,64589.315379058,0.1,54467.15,64589.315379058
45261,44,1275,1,3,1,24311.63803776589,0.14,49574.93,33557.59094163284
45262,35,2050,1,4,1,160739.4777573285,0.26,82396.56,160739.4777573285
45263,42,1772,1,4,1,-275921.32614332094,0.13,78433.78,-275921.32614332094
45264,38,1843,1,4,1,22831.04534313641,0.3,87518.3,22831.04534313641
45265,45,1725,2,2,5,-64383.82505680994,0.12,70083.91,-64383.82505680994
45266,56,2130,2,4,1,-10492.352701234626,0.1,73314.36,-10492.352701234626
45267,46,1556,1,1,1,113534.23904102833,0.3,27810.06,173534.2390410283
45268,53,1740,1,4,1,-91608.35433810257,0.05,29749.51,-86119.27853175958
45269,53,1836,3,4,5,84605.02561094316,0.08,75986.78,84605.02561094316
45270,51,1746,3,4,1,-292950.155467599,0.28,35867.51,-292950.155467599
45271,52,1746,1,4,1,-65401.77496022448,0.01,58689.88,-65401.77496022448
45272,44,1751,1,1,1,153448.82646797464,0.13,34991.04,198693.08656909736
45273,53,1708,2,2,3,4891.804876585022,0.11,34671.18,8884.044785531409
45274,38,2193,2,2,5,147771.12379051078,0.14,69029.39,147771.12379051078
45275,59,2079,3,4,4,-57492.380624669655,0.21,19149.94,-57492.380624669655
